qoi,sampler,n,median,q25,q75
q,MEPE,45,0.30018978313817085,0.30018978313817085,0.30018978313817085
q,MEPE,50,0.3437446759577458,0.3437446759577458,0.3437446759577458
q,MEPE,55,0.3436957701089786,0.3436957701089786,0.3436957701089786
q,MEPE,60,0.3039158216211769,0.3039158216211769,0.3039158216211769
q,MEPE,65,0.27869312040627486,0.27869312040627486,0.27869312040627486
q,MEPE,70,0.2714330560774238,0.2714330560774238,0.2714330560774238
q,MEPE,75,0.265368987985956,0.265368987985956,0.265368987985956
q,MEPE,80,0.2724446570540387,0.2724446570540387,0.2724446570540387
q,MEPE,85,0.2648794932445554,0.2648794932445554,0.2648794932445554
q,MEPE,90,0.2722690720107638,0.2722690720107638,0.2722690720107638
q,MEPE,95,0.27668595000639323,0.27668595000639323,0.27668595000639323
q,MEPE,100,0.27310073067529644,0.27310073067529644,0.27310073067529644
q,MEPE,105,0.2624155500964815,0.2624155500964815,0.2624155500964815
q,MEPE,110,0.25900193042732805,0.25900193042732805,0.25900193042732805
q,MEPE,115,0.2356942403557191,0.2356942403557191,0.2356942403557191
q,MEPE,120,0.2341435128602242,0.2341435128602242,0.2341435128602242
q,P-greedy,5,0.9700643777406455,0.9700643777406455,0.9700643777406455
q,P-greedy,10,0.5016562722626499,0.5016562722626499,0.5016562722626499
q,P-greedy,15,0.4118182124935457,0.4118182124935457,0.4118182124935457
q,P-greedy,20,0.42976111022387464,0.42976111022387464,0.42976111022387464
q,P-greedy,25,0.43480704725113045,0.43480704725113045,0.43480704725113045
q,P-greedy,30,0.4240787111112036,0.4240787111112036,0.4240787111112036
q,P-greedy,35,0.30308477309057086,0.30308477309057086,0.30308477309057086
q,P-greedy,40,0.296574881821347,0.296574881821347,0.296574881821347
q,P-greedy,45,0.3328971798554774,0.3328971798554774,0.3328971798554774
q,P-greedy,50,0.2773406112979892,0.2773406112979892,0.2773406112979892
q,P-greedy,55,0.2856744431855565,0.2856744431855565,0.2856744431855565
q,P-greedy,60,0.28181719117955156,0.28181719117955156,0.28181719117955156
q,P-greedy,65,0.2756884579854627,0.2756884579854627,0.2756884579854627
q,P-greedy,70,0.2794243353273121,0.2794243353273121,0.2794243353273121
q,P-greedy,75,0.28021306858243855,0.28021306858243855,0.28021306858243855
