n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed,problem,qoi,sampler,seed,n
2000,0.5830462755132546,425,0.5830462755132546,425,0.006490159077280341,0.006490159077280341,0.0010592416516666313,0.032545992866505565,0.4046352228800989,1.3096780088711424,1.2805820423628653,5.6971933449094184e+16,False,Heat-AMICon,q,Random,2,60
2000,0.061276864767253775,427,0.061276864767253775,427,0.0013303208942493476,0.0013303208942493476,1.8031471669015423e-05,0.0042463480390819855,0.9710439083482245,0.17087660123351744,0.5843414133735175,4.2890547160122786e+19,False,Heat-AMICon,q,Random,2,80
2000,0.06996816758238061,1159,0.06996816758238061,1159,0.0010968479350737688,0.0010968479350737688,1.494768725500819e-05,0.0038662239013032068,0.977295252941744,0.15558008759105552,0.8650416871891565,2.079567546821384e+20,False,Heat-AMICon,q,Random,2,100
2000,0.07558067133735866,1159,0.07558067133735866,1159,0.001249391119917651,0.001249391119917651,1.8072521348711383e-05,0.00425117881871739,0.9727825530289623,0.17107099585162427,0.7109709432312434,2.325931918078798e+19,False,Heat-AMICon,q,Random,2,120
2000,0.2343487885354908,1159,0.2343487885354908,1159,0.005780682615629873,0.005780682615629873,0.0002526870057186786,0.015896131784766964,0.726391512925284,0.6396736553719454,0.7109709432312434,1393.1601881114273,False,Heat-AMICon,q,Random,3,5
2000,0.2123513264633074,1159,0.2123513264633074,1159,0.004297711585638714,0.004297711585638714,0.00019846008480688658,0.014087586195189244,0.798631108469219,0.5668962662652063,0.1,205255113057.0978,False,Heat-AMICon,q,Random,3,10
2000,0.19614063689031067,1159,0.19614063689031067,1159,0.00445254092118664,0.00445254092118664,0.00018399970340469767,0.01356464903359824,0.7502934995370351,0.5458528369445396,1.0525002852777328,22412142.350995462,False,Heat-AMICon,q,Random,3,15
2000,0.17493124988060685,1159,0.17493124988060685,1159,0.0035699865702491064,0.0035699865702491064,0.0001274604752388564,0.011289839469135796,0.8321232721768793,0.4543125950116442,0.324422607917163,21643688158920.63,False,Heat-AMICon,q,Random,3,20
2000,0.18198984887754444,1159,0.18198984887754444,1159,0.0032473394384988016,0.0032473394384988016,0.00013133580723372756,0.011460183560210873,0.8361826306065533,0.46116738389263634,0.39472651138105797,5.733149952927493e+17,False,Heat-AMICon,q,Random,3,30
2000,0.15764749573394166,1159,0.15764749573394166,1159,0.0024199218144264683,0.0024199218144264683,9.49987953629461e-05,0.009746732548036091,0.8934330314808216,0.3922166802183669,0.8650416871891565,1.2419539778652674e+17,False,Heat-AMICon,q,Random,3,40
2000,0.1632111177246894,1159,0.1632111177246894,1159,0.0029562511535113495,0.0029562511535113495,0.00010452054323156407,0.010223528903053196,0.8766150879815094,0.41140336484148277,0.2666403838939712,1.2714145677762963e+19,False,Heat-AMICon,q,Random,3,60
2000,0.16880563852195932,1159,0.16880563852195932,1159,0.0029196479856954984,0.0029196479856954984,0.00010891277478205396,0.010436128342544182,0.8708475350725509,0.4199585443298377,0.2666403838939712,8.421510147825158e+19,False,Heat-AMICon,q,Random,3,80
2000,0.2006228089042426,1848,0.2006228089042426,1848,0.002993742810086614,0.002993742810086614,0.00012698373704683134,0.011268706094615803,0.8024441022021667,0.4534621703226326,0.7109709432312434,1.1079879475028751e+20,False,Heat-AMICon,q,Random,3,100
2000,0.0987191495168932,1848,0.0987191495168932,1848,0.0026175955773740105,0.0026175955773740105,5.387645295590504e-05,0.007340058103033316,0.9159177668583431,0.29537008506114504,0.21914962948968725,3.929030049350423e+19,False,Heat-AMICon,q,Random,3,120
2000,0.2949103975001468,1159,0.2949103975001468,1159,0.010835936647417761,0.010835936647417761,0.0005659745930316038,0.023790220533479796,0.11119525355478894,0.9573383975929859,0.1,45060867.01472165,False,Heat-AMICon,q,Random,4,5
2000,0.3034071601597726,1159,0.3034071601597726,1159,0.009138576672229318,0.009138576672229318,0.0006049566029829463,0.024595865566857902,0.22179132859401737,0.9897582284305158,1.5580901878706048,58864.55334747846,False,Heat-AMICon,q,Random,4,10
2000,0.26520464231693747,1159,0.26520464231693747,1159,0.005165262515695672,0.005165262515695672,0.0003138855670702465,0.01771681594051952,0.6944835477957639,0.7129395105471072,0.324422607917163,752445854884.7043,False,Heat-AMICon,q,Random,4,15
2000,0.20724440206770608,1159,0.20724440206770608,1159,0.003586215223940872,0.003586215223940872,0.00017753566715159524,0.01332425109158467,0.8475451217488604,0.5361790224345796,0.324422607917163,297466185069701.25,False,Heat-AMICon,q,Random,4,20
2000,0.23800064676903465,1159,0.23800064676903465,1159,0.004273367892890235,0.004273367892890235,0.00023209406234330897,0.015234633646507846,0.792703263790666,0.6130544163110666,0.14803703235666651,1.1475313674776752e+19,False,Heat-AMICon,q,Random,4,30
2000,0.21033237281285871,1159,0.21033237281285871,1159,0.0027546207141145762,0.0027546207141145762,0.00014256438357430478,0.01194003281294925,0.872167695912394,0.48047691967673173,0.48026560105467186,2.2409082417053343e+18,False,Heat-AMICon,q,Random,4,40
