problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
Heat-AMICon,q,P-greedy,0,55,81,0.2458947422046548,0,0.2458947422046548,0,0.006804898781833371,0.006804898781833371,0.0008230780394686022,0.028689336685754904,0.985226280797396,0.2856744431855565,0.8650416871891565,224134163435604.12,False
Heat-AMICon,q,P-greedy,0,60,81,0.24259093186079383,0,0.24259093186079383,0,0.006714518190769238,0.006714518190769238,0.000801001260340026,0.028301965662123646,0.9853051380148546,0.28181719117955156,0.8650416871891565,6083759375588368.0,False
Heat-AMICon,q,P-greedy,0,65,81,0.23958214378510567,0,0.23958214378510567,0,0.006443459617816577,0.006443459617816577,0.0007665410262670147,0.027686477317763174,0.9868823903968478,0.2756884579854627,0.8650416871891565,2.5723113862810052e+16,False
Heat-AMICon,q,P-greedy,0,70,81,0.2429999756227439,0,0.2429999756227439,0,0.006476117774921374,0.006476117774921374,0.0007874567106868958,0.02806165908649907,0.9864614527793796,0.2794243353273121,0.8650416871891565,3.98284103957088e+17,False
Heat-AMICon,q,P-greedy,0,75,81,0.24524959649786493,0,0.24524959649786493,0,0.006279882949821037,0.006279882949821037,0.0007919085053125227,0.028140868950914128,0.9846196231081413,0.28021306858243855,0.8650416871891565,1.7263231502831089e+18,False
Heat-AMICon,q,P-greedy,0,80,81,0.23121530768070941,0,0.23121530768070941,0,0.005759017597453866,0.005759017597453866,0.0007010197583023325,0.02647677771750808,0.9865388927200988,0.2636428584824162,1.0525002852777328,8.599468183023529e+17,False
Heat-AMICon,q,P-greedy,0,85,81,0.22537042320707534,0,0.22537042320707534,0,0.005623606226450988,0.005623606226450988,0.0006650784130784968,0.025789114236020143,0.9875720443219922,0.2567954404216616,1.0525002852777328,9.406127349024361e+17,False
Heat-AMICon,q,P-greedy,0,90,81,0.22387425628738034,0,0.22387425628738034,0,0.0057892988769227185,0.0057892988769227185,0.0006630769445164919,0.02575028047452089,0.9882066230224582,0.25640875273645597,1.0525002852777328,2.771891334441576e+18,False
Heat-AMICon,q,P-greedy,0,95,81,0.2265988317575065,0,0.2265988317575065,0,0.005881747908765676,0.005881747908765676,0.0006764508209630862,0.026008668188953588,0.9884779543363963,0.2589816517635429,1.0525002852777328,1.5822975825124734e+20,False
Heat-AMICon,q,P-greedy,0,100,81,0.22638300997494099,0,0.22638300997494099,0,0.00586506100735551,0.00586506100735551,0.0006756622842329638,0.02599350465468179,0.9880722251523141,0.2588306606738126,1.0525002852777328,9.903814056174572e+18,False
