problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
AdvDiff-AMICon,q,Random,0,90,81,0.5877906840056287,0,4.896296397766907,0,0.06334906448322009,0.010157635918266038,0.29620268897735036,0.544245063346789,0.9588163114987224,0.5973349297491296,1.2805820423628653,2.367654586458376e+19,False
AdvDiff-AMICon,q,Random,0,95,81,0.5872913182448911,0,4.892136680979963,0,0.0633131922520068,0.010166953205894778,0.2957019751279539,0.5437848610691124,0.9589039780548366,0.5968298357873839,1.2805820423628653,4.111769997204724e+18,False
AdvDiff-AMICon,q,Random,0,100,81,0.5878067576395953,0,4.896430291137849,0,0.06335349064433106,0.010160607514723011,0.2962230222463898,0.5442637432774572,0.9587135590482555,0.5973554318644906,1.2805820423628653,2.680300264047064e+18,False
AdvDiff-AMICon,q,Random,0,105,81,0.5878710791937756,0,4.89696608968417,0,0.06334595901496415,0.010147255181749385,0.2962869520943567,0.5443224706865928,0.9587200540245312,0.5974198879986348,1.2805820423628653,4.793744186535038e+19,False
AdvDiff-AMICon,q,Random,0,110,81,0.599716645473143,0,4.995639656791301,0,0.06409155783098819,0.009820903370270176,0.30831247279328233,0.5552589241005338,0.9559919688891969,0.609423167535152,1.5580901878706048,1.8438542492001508e+18,False
AdvDiff-AMICon,q,Random,0,115,81,0.6273152839288926,0,5.225536315127696,0,0.06649846178751863,0.009730300908521066,0.33728859081155654,0.5807655213694737,0.9481873611669906,0.6374178752759796,1.5580901878706048,1.0185425154296394e+19,False
AdvDiff-AMICon,q,Random,0,120,81,0.6269758895778584,0,5.222709160183582,0,0.06629572683635106,0.009558279051095223,0.33691177728044497,0.5804410196397606,0.9486027888815372,0.637061719141591,1.8957356524063753,4.337727564245422e+17,False
AdvDiff-AMICon,q,LHS,0,5,81,0.9530137771914889,0,7.938604764005135,0,0.11618289472404994,0.029941030689313582,0.7811711166804642,0.8838388522125876,0.20857314627929652,0.9700553192883127,1.0525002852777328,84.78414254085442,False
AdvDiff-AMICon,q,LHS,0,10,81,0.9160150336696248,0,7.630405230468005,0,0.10318883033485297,0.020295124201539647,0.7199326666616619,0.8484884599460749,0.44271046856998975,0.931256576767305,0.1,59286112704.24275,False
AdvDiff-AMICon,q,LHS,0,15,81,0.8680801951849195,0,7.231108025890409,0,0.09505996202560589,0.016504062881093677,0.6459167480530995,0.8036894599614328,0.608008454256625,0.882087536364625,0.48026560105467186,379052430.9284259,False
AdvDiff-AMICon,q,LHS,0,20,81,0.8798998497708586,0,7.329565748591282,0,0.0948944493721818,0.015268944448472863,0.6634788446948813,0.8145421073798955,0.5824198047133544,0.8939988348216746,0.5843414133735175,13061375589.995432,False
AdvDiff-AMICon,q,LHS,0,25,81,0.8116624159443627,0,6.761147924816569,0,0.08681728059684009,0.013366842215701745,0.5644300424572423,0.75128559313835,0.7471373781685509,0.8245717916836244,0.39472651138105797,178000775942598.28,False
AdvDiff-AMICon,q,LHS,0,30,81,0.8532913865172035,0,7.107917249688334,0,0.09018373058407493,0.012966127335048648,0.6238591756388752,0.7898475648116383,0.6688488494678504,0.8668953958681133,1.0525002852777328,45321687273.352104,False
AdvDiff-AMICon,q,LHS,0,35,81,0.7721008030795796,0,6.431599689652924,0,0.08214564809130334,0.012275291466941052,0.5107746085793569,0.714684971563945,0.8248673811333677,0.7844008628331575,0.8650416871891565,4412661079460.927,False
AdvDiff-AMICon,q,LHS,0,40,81,0.8735158321626604,0,7.27638688191499,0,0.09206777080744036,0.013019980069757279,0.6537637760524662,0.8085566004012744,0.5925999729821643,0.8874294552693802,2.3065504755640527,12870921.917834863,False
AdvDiff-AMICon,q,LHS,0,45,81,0.6939225572720089,0,5.780374902075858,0,0.07468998755071873,0.011894279590177373,0.4127466200432892,0.6424535936885163,0.9016386520175557,0.7051234785541393,1.2805820423628653,924622571340.465,False
AdvDiff-AMICon,q,LHS,0,50,81,0.7242021308631214,0,6.032603750089826,0,0.07775844436185772,0.012222621902268775,0.4495056882279345,0.6704518537732106,0.875252258092901,0.7358529051435948,0.7109709432312434,2.8058325474908186e+17,False
AdvDiff-AMICon,q,LHS,0,55,81,0.7079490881465096,0,5.897215904260449,0,0.07510441958652787,0.011039397165368132,0.429497839447625,0.655360846745993,0.8969940595080265,0.7192898047508904,1.5580901878706048,1337860797264.5132,False
AdvDiff-AMICon,q,LHS,0,60,81,0.8165475163998579,0,6.801840811610844,0,0.08538988069515624,0.011497370877736666,0.57121942895226,0.7557905986133063,0.7568861615339629,0.8295162501824381,2.3065504755640527,2432162256.2765536,False
AdvDiff-AMICon,q,LHS,0,65,81,0.7631893140563935,0,6.357366986089783,0,0.07953075105724491,0.010466829180289478,0.49899255637689705,0.7063940517706084,0.8508772209748929,0.775301182696688,1.5580901878706048,21143256099277.45,False
AdvDiff-AMICon,q,LHS,0,70,81,0.6785786947929482,0,5.6525605276252815,0,0.07152481498409553,0.01011763186270872,0.3945154237513138,0.6281046280288928,0.9258611779873501,0.6893748039744262,1.5580901878706048,294042570699460.7,False
AdvDiff-AMICon,q,LHS,0,75,81,0.8073144674362337,0,6.724929513743854,0,0.08440451016125508,0.011347534280914093,0.5583935918882733,0.7472573799490195,0.7617371080718524,0.820150635471997,2.8063908011496896,3141603256.675633,False
