problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-2D,J,MEPE,0,55,81,0.0376945493356655,53,134.97818568954472,45,38.29588049631075,0.0133384893134403,2364.349608824032,48.62457823800667,0.997088679894881,0.0540986152090844,0.1,1.9795486741122208e+19,False
RD-2D,J,MEPE,0,60,81,0.0390066593785728,45,142.55415698973775,45,37.93330752158527,0.0132263674153725,2373.7493000830727,48.72113812384798,0.9970785927573416,0.0542060455724532,0.1,1.1499922123336696e+19,False
RD-2D,J,EIGF,0,5,81,0.1411458564541637,80,353.2920197449357,18,98.86296937437756,0.0347560909966827,15446.12297071269,124.2824322690568,0.9811556818076914,0.1382738467707156,0.1,1197706.950784018,False
RD-2D,J,EIGF,0,10,81,0.3339373063441279,0,1981.051235864628,0,143.4354476296813,0.0381090807068245,106454.09183100292,326.27303264444475,0.8898536294496876,0.3630040585593461,1.8957356524063755,173.78250316635015,False
RD-2D,J,EIGF,0,15,81,0.0468604178859713,48,202.20920650130847,18,47.84738897853133,0.0158213330785177,4226.957461097968,65.01505564942606,0.99567424096903,0.0723342927759593,0.1,788885751813437.0,False
RD-2D,J,EIGF,0,20,81,0.0432739170736876,50,210.23667946858768,18,46.04304467476321,0.0158096516597905,3442.5616715089354,58.67334719878298,0.9960761934639508,0.0652786501838478,0.1,1.7679733252384686e+18,False
RD-2D,J,EIGF,0,25,81,0.0491264827322105,53,167.79874952066712,18,41.42932103115057,0.0143279515869259,3250.478029455074,57.0129636964706,0.9963014835042712,0.0634313447377946,0.1,1.3405705179199647e+18,False
RD-2D,J,EIGF,0,30,81,0.0506630779205157,53,130.46981690023358,45,37.32206717838845,0.0130121678262455,2527.587023470829,50.27511336109377,0.9969133850167792,0.0559349635692883,0.1,2.1979345648949773e+18,False
RD-2D,J,EIGF,0,35,81,0.0439049008810441,45,160.45532307884196,45,37.22315466472198,0.0127631521225354,2502.528599964748,50.02527960906114,0.9969318497001776,0.0556570041399787,0.1,9.446600987179654e+19,False
RD-2D,J,EIGF,0,40,81,0.0528526330844348,45,193.1558014470297,45,38.31571472725574,0.0131784018556236,2712.2765975259013,52.079521863453216,0.9967625268378902,0.0579425080002412,0.1,2.2491393954156847e+19,False
RD-2D,J,EIGF,0,45,81,0.0528056162657227,45,192.98397327556813,45,37.12428102096107,0.012666693946909,2713.445828437134,52.09074609215282,0.9967382478698976,0.0579549958253585,0.1,4.464712947693493e+18,False
RD-2D,J,EIGF,0,50,81,0.0523635943368454,45,191.36855517912136,45,36.95570154902493,0.0126128270938977,2681.1439189017465,51.77976360415087,0.9967926672880988,0.0576090036838363,0.1,4.555395500645977e+19,False
RD-2D,J,EIGF,0,55,81,0.0463532352632369,45,169.40303225063053,45,35.6031039936466,0.012022860613834,2504.008957274234,50.0400735138772,0.9969994139171516,0.0556734635066835,0.1,1.634021078834729e+19,False
RD-2D,J,EIGF,0,60,81,0.047003162652707,45,171.77826387995947,45,36.563338792506826,0.0124049504087132,2436.5953271704634,49.36188131717088,0.9970626754890224,0.0549189220789341,0.1,1.60699899914341e+19,False
RD-2D,J2,Random,0,5,81,0.1577971707082954,5,834.017235985305,4,244.9238704625989,0.0535018984516412,101699.90217473968,318.9042210048962,0.9642703643616588,0.2310407803487244,0.1,4398880.386207236,False
RD-2D,J2,Random,0,10,81,0.1857787707682516,40,1016.8880814756112,45,299.8652368819578,0.0653628224343357,145843.4522393711,381.8945564411348,0.9243854656558786,0.2766762260250394,2.8063908011496896,172.43004551773987,False
RD-2D,J2,Random,0,15,81,0.3897879655415043,28,2284.334053845513,28,383.327200786533,0.0771653142820931,332691.9600284989,576.7945561709982,0.8724343314518783,0.4178780197349522,2.8063908011496896,36455.13623822338,False
RD-2D,J2,Random,0,20,81,0.1677028790614621,8,658.3228129382001,8,155.02299289986573,0.0368736059315249,41581.72979340215,203.9159870961621,0.9784337496980836,0.1477337259313177,0.1,4.774197497423198e+17,False
RD-2D,J2,Random,0,25,81,0.3011615021467924,72,1303.1911424809132,72,279.91902212673193,0.057907785323648,151305.74236597828,388.98038815084016,0.921365313541988,0.2818097927193633,0.2666403838939712,8.263184890187296e+17,False
RD-2D,J2,Random,0,30,81,0.0957806135751817,26,370.5406674403412,45,140.14653871476912,0.0326812536970357,29193.73570481913,170.86174441582622,0.9849050660396196,0.1237864793297004,0.1,2.386694391209596e+19,False
RD-2D,J2,Random,0,35,81,0.411924325249585,72,1782.4859027832536,72,295.7735309900147,0.0673973135739495,184290.41853799863,429.2905991726335,0.907692408605204,0.3110138671626234,3.414548873833601,1052857.711410373,False
RD-2D,J2,Random,0,40,81,0.0839182856165594,45,508.23750273265614,45,132.30491269552004,0.0290719105250995,27980.142238568296,167.27265837120032,0.9862572114145524,0.1211862464513894,0.1,1.3780246941064847e+19,False
RD-2D,J2,Random,0,45,81,0.1110956964677495,72,615.1035184955681,45,133.34230023781436,0.0291821174833724,32127.51599040196,179.24150186383162,0.9838783897566152,0.1298574736044688,0.1216704698588225,7.537653215538276e+18,False
RD-2D,J2,Random,0,50,81,0.1626066526792629,72,703.6342559375253,72,134.6877608216312,0.0304401501509631,38382.98607825938,195.91576271004683,0.980696915555794,0.1419376970192244,0.1480370323566665,9.111897918384328e+18,False
