problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-4D,J2,Random,0,80,256,0.3313314579971494,0,2182.560056264977,0,250.26211916464428,0.0532806688408781,122417.32260893952,349.88186950589414,0.9900885564651604,0.0997160030152816,0.1,5.336141646036909e+16,False
RD-4D,J2,Random,0,90,256,0.2840824272696914,240,1660.1100519228912,207,253.84899358531624,0.0541649298038997,133073.05880114375,364.7918019927857,0.9896584756392596,0.1039653197201459,0.1,1.9049466081275792e+17,False
RD-4D,J2,Random,0,100,256,0.282721082580603,240,2658.708479165998,207,276.1628895170218,0.0561216646000628,171359.41588026125,413.9558139225263,0.9870519889091752,0.1179770167787921,0.1,7.625065110944082e+17,False
RD-4D,J2,Random,0,110,256,0.2812363192338455,240,2471.246315903285,207,264.18693194951004,0.0549855373720874,151475.3785520646,389.198379431447,0.988366299053841,0.110921171284856,0.1,7.109686670653347e+18,False
RD-4D,J2,Random,0,120,256,0.2658018560285295,195,1978.892107059179,15,252.5411221518928,0.0509587156861762,141198.38105054566,375.76373035532,0.9893587162177576,0.1070923089614775,0.1,1.7049396999356815e+19,False
RD-4D,J2,Random,0,130,256,0.2621035112099669,195,2371.6529952174205,3,292.0393426657761,0.0557450790935654,204442.75569131205,452.15346475650506,0.9844169171892746,0.1288633112618891,0.1,4.338492943367381e+18,False
RD-4D,J2,Random,0,140,256,0.2710257022276415,2,2667.298935886964,3,302.000085212418,0.0558569434730235,243917.41795048804,493.8799630988162,0.9816539366886704,0.1407553239586172,0.1,3.784784476465311e+18,False
RD-4D,J2,Random,0,150,256,0.2894614812357021,2,2785.5114837276,3,313.1609931733906,0.0589265380797395,264070.06966755586,513.8774850755342,0.9802421863118184,0.1464545988725892,0.1,2.461504431465799e+18,False
RD-4D,J2,LHS,0,10,256,0.9337985943734992,240,6817.1687040853485,15,846.2084705543689,0.1407792905197717,1799855.2767322892,1341.5868502382875,0.9242430055869586,0.3823509877563682,0.7109709432312434,425.9332913522194,False
RD-4D,J2,LHS,0,20,256,0.4526663132023391,240,2152.943792063328,15,370.8008394004708,0.071810844311229,267015.4592925937,516.7353861432307,0.9794040179401852,0.147269097983064,0.3947265113810579,605245.2750161984,False
RD-4D,J2,LHS,0,30,256,0.7150831241697755,51,4892.98473712064,3,694.9123242037632,0.1208024366238066,1093243.2636818115,1045.5827388025357,0.9175557132509607,0.2979900950066341,0.1,23317159347.999954,False
RD-4D,J2,LHS,0,40,256,0.6873125510326816,240,8432.670784502518,15,804.4480917807299,0.1312016970475074,2010741.2470357344,1418.0060814523097,0.8515117583624894,0.4041303966206351,0.1,4011614005746.657,False
RD-4D,J2,LHS,0,50,256,0.4556655457020283,255,5494.1248026895255,255,517.8490347131893,0.0828632876545762,776290.7323395924,881.0736248121336,0.937579685776301,0.251105152583426,0.8650416871891565,286114.48969915,False
RD-4D,J2,LHS,0,60,256,0.3664193997336349,207,5086.106677275075,207,403.3958423596962,0.065522512436441,461667.7387581991,679.4613592826299,0.9659881396396064,0.1936458469445006,0.1,125630698917208.8,False
RD-4D,J2,LHS,0,70,256,0.3431725824555541,195,2807.5340251265807,15,343.10555504219064,0.0599661180294462,297648.30332319683,545.5715382268368,0.9769175399985228,0.1554873741463264,0.1,1.0942946667671902e+16,False
RD-4D,J2,LHS,0,80,256,0.3398915982663076,243,3446.025371381631,207,347.77876872910053,0.0616822746596526,319943.3594939753,565.6353591263327,0.9752447085179304,0.1612055441907977,0.1,2.0629866860120936e+16,False
RD-4D,J2,LHS,0,90,256,0.2666941607459935,195,3209.1212833050777,255,314.0032439494996,0.0549233124254992,246101.53367278213,496.08621596732775,0.9802356159114786,0.141384103946559,0.1,7.367621223835435e+16,False
RD-4D,J2,LHS,0,100,256,0.2732740787068562,207,3793.1974056163817,207,288.47587990109923,0.0503270822517016,256408.93352532052,506.36837729593714,0.9800200019764618,0.1443145102333871,0.1,1.7672142614414678e+17,False
RD-4D,J2,LHS,0,110,256,0.3552050074392863,195,3728.9231541023146,207,299.66813071813937,0.0557292359623575,225718.37871502136,475.0982832162429,0.9831077888701486,0.1354025628954402,0.1,1.242120964514888e+18,False
RD-4D,J2,LHS,0,120,256,0.3206515013693514,195,1766.400616694376,195,254.945854478763,0.0468648125798527,146018.9608277552,382.12427406245104,0.9888440041686204,0.1089050579226477,0.1,9.03256404120782e+18,False
RD-4D,J2,LHS,0,130,256,0.2099167990333336,192,1526.6784917085224,3,261.93185769527133,0.0466268123974364,139554.83039279078,373.5703821139877,0.988860831611053,0.1064672067801181,0.1,8.619763108180196e+18,False
RD-4D,J2,LHS,0,140,256,0.1984541665145008,115,2820.0049286503017,15,246.33469112972205,0.042820296409512,172720.72739772414,415.59683275708943,0.986531903981713,0.1184447055998405,0.1,3.765427216873e+18,False
RD-4D,J2,LHS,0,150,256,0.210533586517593,64,2063.5760572880754,15,243.95315412775224,0.0447774705551461,126468.7649131346,355.6244717579692,0.990081621885238,0.1013526392442241,0.1,4.384147704331544e+18,False
RD-4D,J2,Halton,0,10,256,0.3708830395204926,255,4758.811169903851,63,626.5834443608612,0.0952711460251643,1277441.537132279,1130.239592799809,0.929132354605298,0.3221172185994563,0.3947265113810579,20697.85121189742,False
RD-4D,J2,Halton,0,20,256,0.387315513137427,255,4670.003662261284,255,382.0217814140478,0.0642749138468539,399130.13057948486,631.7674655911658,0.968741037719518,0.1800531321980497,0.1801173528334133,41686408.18650948,False
RD-4D,J2,Halton,0,30,256,0.5143844159849936,192,4264.198593366627,3,558.4410056382585,0.1083660267687104,762920.0381418425,873.4529398552863,0.9419504179743098,0.2489332645538786,0.4802656010546718,3167345.229462968,False
RD-4D,J2,Halton,0,40,256,0.4055506479742794,0,3083.253719663913,143,418.25371388586825,0.0703780375565603,483285.2066312294,695.1871738109309,0.9616302637487036,0.1981276892621272,0.8650416871891565,178460.33692238547,False
RD-4D,J2,Halton,0,50,256,0.4603283279749742,192,3404.31109593403,207,407.83599389771865,0.0795005124254652,384640.9883981746,620.1943150321314,0.975753906708364,0.1767547951974195,0.1,14711158029546.775,False
RD-4D,J2,Halton,0,60,256,0.3703366120934596,67,5088.275982472558,207,355.2535827963453,0.0613122355221111,393073.6165759293,626.9558330344565,0.975022225564138,0.1786818214547671,0.1,163001432595899.44,False
RD-4D,J2,Halton,0,70,256,0.3744042602626075,67,4677.862866352367,207,325.97404777213865,0.0590714639451549,307289.7857404525,554.3372491006287,0.9791208643700344,0.1579855934829171,0.1,2220122533565932.0,False
RD-4D,J2,Halton,0,80,256,0.3031732731423962,67,3703.4159993436583,15,325.4607981882792,0.0556312879186736,295263.38233611296,543.3814335585206,0.9761543381335124,0.1548631963802192,0.1,2.4875326673145976e+16,False
RD-4D,J2,Halton,0,90,256,0.2829517726988807,67,4812.89768187082,15,334.1751089703159,0.0553615695947416,350025.1304561018,591.629217040624,0.9717561295157834,0.1686137691949133,0.1,9.220546796202234e+16,False
RD-4D,J2,Halton,0,100,256,0.2828302383220779,15,5710.259198954376,15,331.3283833700314,0.0530625588553395,389937.4500724435,624.4497178095635,0.9688962039781228,0.1779675809779028,0.1,2.15348911566553e+17,False
RD-4D,J2,Halton,0,110,256,0.3189434403281469,15,6439.374109659297,15,342.99861281820984,0.0533987078150747,459125.98530540825,677.5883597770908,0.9636350906387312,0.1931120438508858,0.1,5.674858393541807e+17,False
RD-4D,J2,Halton,0,120,256,0.2509730580562376,15,5067.072113496399,15,302.4172537297023,0.0477957557837932,322811.5444642772,568.1650679725718,0.9747654486953808,0.1619265088275066,0.1,2.0313717309561733e+18,False
RD-4D,J2,Halton,0,130,256,0.2548407117001524,15,5145.158901279619,15,295.73715376506925,0.0467604819179346,309371.1114654457,556.2113909885752,0.9759692803149778,0.1585197221544411,0.1,6.092348404892767e+18,False
RD-4D,J2,Halton,0,140,256,0.2575011126881155,15,5198.871613557307,15,283.9303868376186,0.0454356188386058,293193.2982783194,541.4732664484179,0.9781923534494228,0.1543193705524523,0.1,4.497627474666799e+18,False
RD-4D,J2,Halton,0,150,256,0.2283019900818538,15,4609.349929267206,15,273.7069167375316,0.0441718008809632,250483.2483075728,500.48301500407865,0.9808285795376068,0.14263718752767,0.1,3.5250907931163745e+18,False
RD-4D,J2,P-greedy,0,10,256,0.3402661434464093,8,2798.01193643754,8,544.3098620130386,0.1033484573970928,546513.0106786828,739.265182920637,0.9601563381693524,0.2106898803110607,0.3947265113810579,1376.7271311120314,False
RD-4D,J2,P-greedy,0,20,256,0.1849704865062461,243,1805.132700854072,143,264.40039518791,0.0475018286263602,134160.75669253187,366.279615447723,0.991467471186116,0.1043893451524103,0.2666403838939712,491116.74321504025,False
RD-4D,J2,P-greedy,0,30,256,0.1966873063211761,128,1638.134098296969,31,233.33359918476896,0.0465351884250564,109123.93953589896,330.3391280728018,0.9920250905441336,0.094146340127573,0.4802656010546718,88329.46904002341,False
RD-4D,J2,P-greedy,0,40,256,0.1703556220135692,129,2034.844859749177,15,230.33886278472025,0.0403383817914761,119824.0761726252,346.1561442075313,0.9920714276768984,0.0986541748170663,0.7109709432312434,22551.714738132407,False
RD-4D,J2,P-greedy,0,50,256,0.1867953983878372,130,2267.144897928709,207,300.23841432888383,0.0537935471182028,189494.3735333481,435.3095146368249,0.9849458606456846,0.1240628013546589,0.1480370323566665,30823065189.37315,False
RD-4D,J2,P-greedy,0,60,256,0.2017253743842757,129,3721.838978143547,15,287.8898613717942,0.048763105880255,218288.80546905607,467.21387550998105,0.9844125877259636,0.1331555141308912,1.0525002852777328,6241.418985836581,False
RD-4D,J2,P-greedy,0,70,256,0.1917382600997881,129,2478.262166784996,15,277.31917536164616,0.0480760640852138,170641.7958125491,413.08812112253855,0.9873409173822426,0.117729725148671,0.8650416871891565,110145.68546539404,False
RD-4D,J2,P-greedy,0,80,256,0.1696756015218976,129,1666.9704617978823,191,273.0485842290734,0.0483036935862462,157761.61438660085,397.1921630478135,0.9879846686791032,0.1131993920806885,0.8650416871891565,186730.1604098804,False
RD-4D,J2,P-greedy,0,90,256,0.1457985105140195,129,1056.745684271962,79,199.59516895919916,0.0360606043748581,80578.06697511065,283.8627608107669,0.9937730887537602,0.0809006192658856,0.1,1546096498427888.8,False
RD-4D,J2,P-greedy,0,100,256,0.1572082151717217,129,1312.8192195500924,15,203.1194770582994,0.0356765535780049,88030.78124941041,296.69981673302465,0.9932932175964926,0.0845591681036945,0.1,6714728631964066.0,False
RD-4D,J2,P-greedy,0,110,256,0.1554650624563225,129,1205.1481316812442,207,195.3325820789405,0.0354477398359672,78391.7837114338,279.9853276717082,0.9938275363004226,0.0797955544760697,0.1,2.7919651541014164e+16,False
RD-4D,J2,P-greedy,0,120,256,0.1458990286444732,129,1348.5475554166424,207,196.44456784776315,0.0360172355211268,74780.537732342,273.46030375969013,0.994122103935424,0.0779359288115434,0.1,1.594118734034625e+17,False
RD-4D,J2,P-greedy,0,130,256,0.132006343494959,128,1525.3433716689597,207,194.12903684565325,0.0357027175855032,76061.1902058729,275.7919328150715,0.9939969182642544,0.0786004408945652,0.1,1.3192868269630362e+18,False
RD-4D,J2,P-greedy,0,140,256,0.1336933008417274,128,1482.4854121780754,207,191.23550425861512,0.0352546955995443,75347.61390541596,274.4951983285244,0.994018994801776,0.0782308727881836,0.1,2.042626134380045e+18,False
RD-4D,J2,P-greedy,0,150,256,0.138168955036913,130,1424.481799201969,207,189.8844241683689,0.0348586088899441,72967.40442751098,270.1247941739354,0.9942788283328318,0.0769853117236094,0.1,1.525026006270223e+19,False
RD-4D,J2,f-greedy,0,10,256,0.53510197967087,255,9878.457670637465,15,1074.8818517234456,0.1466635411405137,3554353.279588105,1885.2992546511296,0.8607064734828477,0.5373085105181005,0.7109709432312434,615.1938181437381,False
RD-4D,J2,f-greedy,0,20,256,0.4800468479080186,226,5747.927681272652,255,705.2234166366308,0.1087018018344536,1562102.431860606,1249.840962627088,0.9193833998658814,0.3562034962656039,0.8650416871891565,13778.014876198156,False
RD-4D,J2,f-greedy,0,30,256,0.3898058783670896,242,3964.70338249084,15,479.0856523961161,0.0870622239182555,517974.7796394368,719.7046475044028,0.9585290635224356,0.205115146154929,0.8650416871891565,142066.80815598994,False
RD-4D,J2,f-greedy,0,40,256,0.6407162873348415,240,6259.513422354933,207,697.8214459288414,0.1135375733619325,1414495.137926691,1189.3254970472512,0.9061304643944408,0.3389566456164063,1.280582042362865,19334.374438602183,False
RD-4D,J2,f-greedy,0,50,256,0.6350118252752235,240,5809.196995044655,207,699.0684616103781,0.1183125828498628,1294705.841793514,1137.851414637919,0.9095258470535704,0.3242865806485177,1.280582042362865,36018.00775291523,False
RD-4D,J2,f-greedy,0,60,256,2.931396775269042,51,14090.935110241606,51,777.9435431670356,0.1343083938047444,2810374.4746038634,1676.4171541128608,0.8339878893860553,0.4777773087541248,0.1216704698588225,32039552917447.01,False
RD-4D,J2,f-greedy,0,70,256,1.4674081336855038,63,19242.955684972505,63,1258.5481132248397,0.1966174526454682,6002753.071567172,2450.0516467142425,0.743835071835061,0.6982624099281532,0.1801173528334133,14126636148762.254,False
RD-4D,J2,f-greedy,0,80,256,0.40741786697568,193,3057.192591342384,207,314.9971303783013,0.0593450328984212,227908.0755475464,477.3971884579405,0.9829821107049368,0.1360577487224071,0.1,1.573648885405555e+16,False
RD-4D,J2,f-greedy,0,90,256,0.4476730147666407,197,3092.3557962924315,63,396.11269834387264,0.0743850722843294,375068.5528695423,612.4284063215408,0.9706890744008524,0.1745415185349412,0.1216704698588225,7209691602746814.0,False
RD-4D,J2,f-greedy,0,100,256,0.4419254240488826,197,2607.727708459537,255,376.9781822292143,0.0714206372384968,329132.1189338382,573.7003738310079,0.9737433893542624,0.1635040657796568,0.1216704698588225,3.0663746834048788e+16,False
RD-4D,J2,f-greedy,0,110,256,0.3392326053761114,197,1724.5509926076284,207,272.0881416834502,0.0530434586612101,153868.70194178913,392.26101251818176,0.987606954042885,0.111794018827779,0.1,9.16323783156075e+17,False
RD-4D,J2,f-greedy,0,120,256,0.236331852773696,243,2344.114991726885,255,281.7835493339737,0.0517416367000903,189257.1886148396,435.0369968345676,0.9850126009486035,0.1239851340378871,0.1,3.2073291695312327e+19,False
RD-4D,J2,f-greedy,0,130,256,0.2388696576859963,243,2209.185876707419,63,247.64436016665903,0.0481346936430039,136156.02412877025,368.99325756546045,0.9898478347767896,0.1051627305981232,0.1,7.245864820664704e+19,False
RD-4D,J2,f-greedy,0,140,256,0.2091409346203899,244,1283.9588666793134,207,227.06242148885983,0.0446926576612048,108067.26387027017,328.735857293162,0.9913152713508928,0.0936894094665969,0.1,1.5082648143580052e+18,False
RD-4D,J2,f-greedy,0,150,256,0.2016207153538965,244,1258.2371993060187,47,247.2274652903091,0.046011317442283,131257.06416235375,362.2941679938469,0.9899002534682164,0.1032534963846842,0.1,4.4183819586580654e+18,False
RD-4D,J2,β-greedy(β=0.5),0,10,256,0.5923100243783023,242,8591.721886124798,15,813.8641116190665,0.136045076925223,1847210.25146056,1359.1211320042669,0.8946763190325653,0.3873482415320964,0.5843414133735175,340.81883514458406,False
RD-4D,J2,β-greedy(β=0.5),0,20,256,0.2240349942919032,63,2937.8980312822223,63,341.37413646225275,0.0590604924692505,260229.7817089628,510.12722110171967,0.9824090483732606,0.1453857771749999,0.1,327178839.3831764,False
RD-4D,J2,β-greedy(β=0.5),0,30,256,0.194190511150944,129,1730.4545941404283,143,300.2736761524164,0.0515959188490784,188804.7776715335,434.5167173671613,0.9858760391524474,0.1238368548800847,0.3947265113810579,575536.7429691191,False
RD-4D,J2,β-greedy(β=0.5),0,40,256,0.2164867255500685,49,2742.319692806017,15,320.8412631721566,0.0550219803986978,239860.39829474915,489.7554474375442,0.9829980208486788,0.1395798408828671,0.7109709432312434,107167.55080583258,False
RD-4D,J2,β-greedy(β=0.5),0,50,256,0.219736954160323,82,2961.119634457962,15,334.5399704050826,0.0553954275518778,274524.9268959221,523.9512638556397,0.9811213934221028,0.1493256163295122,0.8650416871891565,35537.59129483924,False
RD-4D,J2,β-greedy(β=0.5),0,60,256,0.3317791638659448,240,2345.055303650399,15,300.3760002473272,0.0529179104378273,191636.4147950321,437.76296644991805,0.9858226799202434,0.1247620328088001,0.8650416871891565,84323.42924624741,False
RD-4D,J2,β-greedy(β=0.5),0,70,256,0.417540523026418,240,2547.217107010656,15,290.44053550678603,0.0529619131774855,194292.14839945792,440.7858305338976,0.9851528765289016,0.1256235462234236,0.8650416871891565,179447.46042738287,False
RD-4D,J2,β-greedy(β=0.5),0,80,256,0.2190790335361848,240,1860.92311114638,143,253.16904121021503,0.0414980283081116,155056.95038934465,393.7727141249691,0.9880433732826924,0.112224852360804,0.1,713430552091825.4,False
RD-4D,J2,β-greedy(β=0.5),0,90,256,0.1859173635474274,67,1735.1098951620806,79,245.0605003004348,0.0402331285870126,146319.82453519115,382.5177440788743,0.9887485589178086,0.1090171965064489,0.1,1773485361789833.0,False
RD-4D,J2,β-greedy(β=0.5),0,100,256,0.1825200496660673,65,1775.3617165089563,143,248.10930513606283,0.0410108658717316,152023.5251293528,389.901942966886,0.9883185086217212,0.1111216862292866,0.1,6774328066626239.0,False
RD-4D,J2,β-greedy(β=0.5),0,110,256,0.1769970484191342,67,1705.1182741737975,143,228.60527847256856,0.0388009263734641,124236.03823973806,352.47132967056774,0.9901396025799888,0.1004539967214236,0.1,1.915159241253918e+16,False
RD-4D,J2,β-greedy(β=0.5),0,120,256,0.1849140674870568,67,1395.3580302289784,67,209.89120839371267,0.0365455558227888,96880.72191085176,311.2566817127815,0.992443439319552,0.088707860901822,0.1,1.356211955932894e+17,False
RD-4D,J2,β-greedy(β=0.5),0,130,256,0.1986009913302171,67,1498.6392967828224,67,213.6913067220865,0.0367204457083829,101577.13378047568,318.71167813633014,0.9921744642632958,0.0908325278555549,0.1,1.3158573282634929e+18,False
RD-4D,J2,β-greedy(β=0.5),0,140,256,0.2185619333108991,67,1649.2641846682664,67,220.9556806873404,0.0375270117775324,110477.94957105146,332.38223413872686,0.9916187923103396,0.0947286234305576,0.1,1.3818457398220106e+19,False
RD-4D,J2,β-greedy(β=0.5),0,150,256,0.1999529822701286,67,1508.84139465693,67,218.1532403593253,0.0369827884540438,105976.29337128892,325.5400027205396,0.9920757844596728,0.0927785939257686,0.1,1.463092059129542e+18,False
RD-4D,J2,MEPE,0,10,256,0.3545686342012553,255,6775.40299562048,15,752.8890356587573,0.1005139271227551,1644876.2565303326,1282.5272927038757,0.9473845618101748,0.3655190695277976,0.4802656010546718,739.3926499463848,False
RD-4D,J2,MEPE,0,20,256,0.2475961656205557,51,1960.122926454962,79,320.91219848343286,0.0566579825253645,240721.3201059216,490.633590478599,0.981558836275741,0.139830110821842,0.324422607917163,169866.62004065135,False
RD-4D,J2,MEPE,0,30,256,0.2012291334759163,3,2942.9192105717666,79,315.1304224484926,0.0522552842274328,265629.0392999502,515.3921218838625,0.9809327157724574,0.1468862689352867,0.7109709432312434,7304.883745827801,False
RD-4D,J2,MEPE,0,40,256,0.190861683572348,128,2230.2632591244364,15,310.3549286249655,0.0561276276448621,199125.46103691624,446.2347600052199,0.9858255454465076,0.1271764859866636,0.8650416871891565,10650.15141888209,False
RD-4D,J2,MEPE,0,50,256,0.3011202403286709,207,4179.717739048912,207,354.0522278151809,0.063968648537659,325710.636365845,570.7106415389895,0.9774002881800216,0.1626519948945126,0.1216704698588225,344349081971.50305,False
RD-4D,J2,MEPE,0,60,256,0.2208827629730686,207,3065.976573480992,207,275.4767752746644,0.0499124454705616,192959.67519161975,439.2717555131673,0.9858244364783592,0.125192036269662,0.1,14963380836631.04,False
RD-4D,J2,MEPE,0,70,256,0.1911504554113139,207,2653.2754770582437,207,248.7585369561006,0.0427984151691242,154370.00589687622,392.8994857426976,0.9880897695003216,0.1119759830949498,0.1,184985728524467.97,False
RD-4D,J2,MEPE,0,80,256,0.1576274323063384,128,1693.9724667126466,207,200.8882882002561,0.0362095162423061,94258.10673145246,307.01483145192265,0.9926071577144304,0.0874989375757876,0.1,547532541436247.1,False
RD-4D,J2,MEPE,0,90,256,0.1630353266909831,128,1633.3472905387116,207,199.9408967805563,0.0363816286297978,90840.28151351672,301.39721550392056,0.9929475272508888,0.0858979223256955,0.1,2679396353986030.5,False
RD-4D,J2,MEPE,0,100,256,0.1629571744726287,128,1433.4253318116862,207,195.39263199777517,0.0356777379369719,81734.753763619,285.89290610929646,0.9936246411438197,0.0814792087623791,0.1,7800842554050989.0,False
RD-4D,J2,MEPE,0,110,256,0.1622121388485508,128,1548.9751775403838,207,197.13337588814372,0.0359658137111023,81114.64092943385,284.8063217862866,0.993518394569338,0.0811695332545209,0.1,2.922705376104508e+16,False
RD-4D,J2,MEPE,0,120,256,0.1649814556016955,128,1653.7414451700606,207,199.17677728542245,0.0359365489746878,82424.11197866443,287.0959978450839,0.9933940944086024,0.0818220887730606,0.1,3.050941083534441e+17,False
RD-4D,J2,MEPE,0,130,256,0.1580345428792836,128,1627.5538706404404,207,196.79729036435108,0.0349973009991131,79841.46175835474,282.5623148233938,0.9936358873866984,0.080529993385267,0.1,8.393414846397048e+17,False
RD-4D,J2,MEPE,0,140,256,0.1559841402755284,128,1696.9370844440382,207,198.8131902757992,0.0352499931835533,82759.75693665331,287.67995574362374,0.9934243446476468,0.0819885162237137,0.1,2.681689494835294e+18,False
RD-4D,J2,MEPE,0,150,256,0.1540207367946068,207,2137.8941683200646,207,201.8135019508178,0.0354942987623882,90488.2568630466,300.81266074260674,0.9927412788950012,0.0857313247697145,0.1,1.0088882531409396e+20,False
RD-4D,J2,EIGF,0,10,256,0.4104539478692753,15,8286.94430083755,15,838.2379504717463,0.1132618617388781,2094685.421937492,1447.3028093448488,0.926215040995404,0.4124799364553109,0.5843414133735175,574.2477098547415,False
RD-4D,J2,EIGF,0,20,256,0.5343467273476591,240,8086.482447811108,15,584.3569971287086,0.0863043774883255,1251430.4956646296,1118.6735429358423,0.9438168243870608,0.3188209052902272,0.7109709432312434,16972.28836586717,False
RD-4D,J2,EIGF,0,30,256,0.2686150936665218,194,2872.0828194565674,63,338.17088477926893,0.061127867755719,253461.55127716283,503.4496511838725,0.9818913954755216,0.1434826760426002,0.7109709432312434,94827.92570328868,False
RD-4D,J2,EIGF,0,40,256,0.7034295369904743,240,4195.626054625218,15,438.4870062658896,0.0755308210511369,545352.5496545536,738.4798911646502,0.9683392365672654,0.2104660729008098,1.0525002852777328,11064.392561712688,False
RD-4D,J2,EIGF,0,50,256,0.4420215205437945,192,2229.3387492995,3,329.832761883814,0.0603706119559468,249553.6977938928,499.553498430241,0.9802981812463096,0.1423722761802759,0.1,10296741820362.275,False
RD-4D,J2,EIGF,0,60,256,0.5815981295247397,192,1698.041653296359,207,290.58598419092937,0.055978521625288,184874.03803465745,429.9698106084396,0.9851673491998216,0.1225409907397016,0.1,69895325348045.336,False
RD-4D,J2,EIGF,0,70,256,0.6223012242040639,192,1995.4585384434577,207,285.45302169191,0.053109531763669,181933.23703696817,426.5363255772809,0.9853360677602248,0.1215624507421777,0.1,1577626585041445.8,False
RD-4D,J2,EIGF,0,80,256,0.4981809142573815,192,1972.12547372046,207,266.6224785199006,0.0502572336511842,157783.7109871006,397.21997808154185,0.9877117829948254,0.1132073193390831,0.1,9530357272761544.0,False
RD-4D,J2,EIGF,0,90,256,0.2446124267003723,243,1871.425216363079,3,255.09258955537783,0.0483306266102201,141035.4199171113,375.5468278618677,0.9889528273296172,0.1070304919552929,0.1,1.5692642364103474e+16,False
RD-4D,J2,EIGF,0,100,256,0.2212312185762295,243,1303.9110263380062,8,238.933342225308,0.046258419581325,114290.60252588298,338.068931618809,0.990882716098867,0.0963493268521772,0.1,3.381792037785529e+16,False
RD-4D,J2,EIGF,0,110,256,0.2185169148963749,64,1286.50082463962,8,235.4201568327972,0.0456281321290999,112177.69996600103,334.9293954940369,0.9910216572310556,0.0954545620159013,0.1,1.483935086730937e+17,False
RD-4D,J2,EIGF,0,120,256,0.2426542959168326,64,1485.58281204764,63,224.17435887013147,0.0447931042849204,99451.98841821676,315.36009325565715,0.9921508432699562,0.0898773293237215,0.1,4.000496531714361e+19,False
RD-4D,J2,EIGF,0,130,256,0.231916309278727,64,1934.578564990676,63,229.15552153208728,0.0448553843296315,112142.0776994669,334.87621250167484,0.9911887793244802,0.0954394049132076,0.1,2.055692860395532e+18,False
RD-4D,J2,EIGF,0,140,256,0.2307232778844298,64,1212.921938022564,223,208.19564637406128,0.0415579319864581,83941.72016948446,289.7269752188851,0.9932732897549092,0.0825719148446704,0.1,3.113842927960865e+18,False
RD-4D,J2,EIGF,0,150,256,0.2149615909248331,243,1281.6118453284143,223,208.1267899006992,0.0398149892984074,85643.26273751867,292.6487019235156,0.9930927962156426,0.0834046042015102,0.1,5.878860175053104e+18,False
