Frame,FPS,CPU,GPU
116,177.364,0,10.4122
117,90.5193,0,6.30671
118,143.248,0,9.10112
119,101.449,0,7.97875
120,115.076,0,7.1045
121,128.376,0,7.77879
122,118.51,0,7.39275
123,122.727,0,7.40325
124,16.9038,0,23.593
125,40.8579,0,7.91083
0,115.38,0,6.87087
1,131.996,0,6.28958
2,144.991,0,9.4355
3,99.6745,0,6.25375
4,144.194,0,8.90438
5,103.614,0,5.96546
6,150.312,0,9.42637
7,99.6745,0,6.75421
8,134.987,0,8.52767
9,108.056,0,5.56671
10,161.419,0,9.86933
11,95.2558,0,5.99575
12,149.285,0,9.22754
13,100.131,0,5.33292
14,166.335,0,10.0254
15,94.0933,0,5.326
16,167.184,0,9.96492
17,93.4227,0,4.80262
18,183.832,0,10.9613
19,86.2883,0,5.623
20,158.683,0,9.22738
21,99.5988,0,5.12287
22,170.223,0,10.1512
23,91.9158,0,6.21738
24,141.546,0,8.70925
25,105.448,0,5.16621
26,172.463,0,10.2267
27,92.1096,0,5.84671
28,153.66,0,9.41933
29,98.6245,0,5.58129
30,160.431,0,9.8605
31,95.464,0,6.51375
32,138.995,0,8.69183
33,106.563,0,7.89079
34,116.508,0,7.26921
35,125.668,0,6.83154
36,133.475,0,8.53646
37,106.998,0,5.94517
38,152.056,0,9.48125
39,98.7732,0,5.97575
40,150.831,0,9.33575
41,99.7504,0,5.19179
42,170.003,0,10.1548
43,92.6304,0,5.22383
44,164.045,0,9.85867
45,94.3643,0,5.22125
46,170.223,0,10.1785
47,92.893,0,6.10717
48,147.438,0,9.12987
49,101.292,0,5.22842
50,170.003,0,10.1809
51,92.6304,0,6.00037
52,149.626,0,9.42275
53,98.8477,0,5.642
54,158.491,0,9.57413
55,97.9611,0,6.89375
56,132.53,0,8.24754
57,110.796,0,8.00925
58,115.178,0,7.18925
59,126.885,0,6.33125
60,142.161,0,9.0345
61,101.922,0,5.39925
62,166.124,0,10.0794
63,93.4893,0,5.47188
64,163.025,0,9.83421
65,94.6368,0,5.08787
66,174.298,0,10.274
67,91.5307,0,5.22275
68,168.473,0,9.99342
69,93.2897,0,4.62625
70,189.959,0,10.7985
71,87.5564,0,5.30513
72,168.041,0,9.97946
73,93.556,0,4.98963
74,177.604,0,10.3956
75,90.1458,0,5.77825
76,154.384,0,9.40396
77,98.5504,0,4.89421
78,180.54,0,10.5695
79,89.104,0,6.32487
80,140.786,0,8.65625
81,106.045,0,7.94167
82,115.178,0,7.12521
83,128,0,6.68221
84,136.533,0,8.71171
85,105.703,0,5.5875
86,160.627,0,9.88642
87,95.3251,0,5.30104
88,167.611,0,10.0104
89,93.1571,0,4.84812
90,182.298,0,10.5559
91,89.4689,0,5.46238
92,163.431,0,9.80688
93,94.3643,29.6543,4.63325
94,189.41,0,10.7477
95,87.8499,9.09091,5.18062
96,170.889,60,10.0511
97,92.9589,12.5,4.7875
98,184.608,0,10.6456
99,88.622,11.1111,5.45571
100,162.822,50,9.82763
101,94.9797,0,5.64958
102,157.161,0,9.5935
103,97.3066,0,6.46525
104,140.334,0,8.89575
105,103.288,0,8.41767
106,109.045,0,6.47217
107,138.847,0,9.01271
108,103.369,0,6.20996
109,144.991,0,7.576
110,17.0179,0,7.14787
111,125.668,0,6.98679
112,129.008,0,8.44108
113,109.227,0,6.6685
114,134.987,0,8.46988
115,108.864,0,5.37475
116,166.971,0,10.1064
117,93.2233,0,5.87187
118,152.765,0,9.32567
119,99.1467,0,5.52692
120,161.419,0,9.84262
121,95.464,0,6.2905
122,144.035,0,8.98487
123,102.882,0,7.386
124,123.77,0,7.88075
125,117.238,0,6.94938
0,131.072,0,8.31725
1,110.796,0,5.86846
2,153.301,0,9.6275
3,97.4513,0,6.0855
4,148.271,0,9.10321
5,101.606,0,5.32487
6,167.611,0,10.1459
7,93.0909,0,5.45437
8,162.822,0,9.85987
9,94.5685,0,5.20138
10,168.473,0,10.1205
11,92.4344,0,6.65021
12,132.53,0,21.081
13,44.2661,0,14.6728
14,45.5903,0,13.8249
15,67.5977,0,8.0025
16,98.8477,0,8.80308
17,105.279,0,12.7974
18,74.7275,0,7.34163
19,123.188,0,7.78371
20,117.765,0,5.59212
21,161.022,0,9.91575
22,94.7052,0,6.12117
23,146.286,0,9.04538
24,102.48,0,5.35862
25,165.914,0,10.0859
26,93.556,0,5.377
27,163.635,0,9.81575
28,94.7737,0,4.49467
29,194.758,0,10.9438
30,86.5733,0,5.11163
31,171.785,0,10.0936
32,92.4996,0,4.60913
33,190.512,0,10.8626
34,87.265,0,4.98167
35,173.376,0,10.1839
36,91.7229,0,4.64671
37,188.322,0,10.7001
38,88.264,0,5.677
39,156.972,0,9.52962
40,97.1623,0,4.806
41,183.574,0,10.6418
42,88.983,0,5.41146
43,163.635,0,9.76129
44,95.3945,0,5.51283
45,161.817,0,9.89079
46,95.1866,0,7.98404
47,114.774,0,7.02746
48,129.135,0,6.44625
49,140.786,0,9.18346
50,102.161,0,6.1025
51,146.123,0,9.08696
52,101.764,0,4.87675
53,180.292,0,10.5808
54,89.2253,0,5.04425
55,173.605,0,10.1038
56,92.2393,0,4.55325
57,192.47,0,10.9341
58,86.5162,0,5.14208
59,170.667,0,10.0717
60,92.8272,0,4.98012
61,175.465,0,10.3586
62,90.9591,0,5.39704
63,164.663,0,9.7785
64,95.3251,0,4.88437
65,180.044,0,10.5266
66,89.8985,0,5.84358
67,153.121,0,9.36038
68,98.8477,0,5.54825
69,161.022,0,9.86558
70,95.3945,0,6.47783
71,138.262,0,8.59625
72,106.563,0,7.90917
73,116.199,0,7.44088
74,123.77,0,6.58033
75,137.392,0,8.57775
76,107.085,0,5.36254
77,166.971,33.7766,10.179
78,92.7615,22.2222,5.67533
79,156.785,57.1429,9.56475
80,97.2344,33.3333,4.83004
81,179.06,25,10.4774
82,90.27,30,5.08321
83,170.889,33.3333,10.0855
84,92.8272,33.3333,4.76562
85,184.869,0,10.7161
86,88.264,0,5.33375
87,164.251,0,9.74521
88,94.7052,0,4.82125
89,181.289,0,10.4862
90,89.5301,0,8.392
91,109.684,0,7.38962
92,16.562,0,12.9334
93,72.4155,0,7.62329
94,119.591,0,7.54525
95,120.581,0,6.61562
96,130.81,0,8.09462
97,111.836,0,5.66838
98,152.056,0,9.60413
99,97.6692,0,4.80517
100,151.704,0,9.248
101,100.055,0,5.25
102,165.704,0,10.037
103,93.4893,0,4.57521
104,157.161,0,9.451
105,98.0344,0,5.4325
106,161.22,0,9.83562
107,95.1866,0,5.02913
108,150.312,0,9.24562
109,99.9786,0,5.3695
110,160.825,0,9.84
111,95.464,0,6.59608
112,136.533,0,8.48454
113,108.235,0,8.08362
114,114.075,0,7.12225
115,128.125,0,7.2135
116,126.031,0,8.14408
117,111.551,0,6.37142
118,140.184,0,8.73612
119,105.11,0,5.70579
120,153.48,0,9.32571
121,99.0718,0,5.48825
122,163.228,0,10.0621
123,93.6898,0,5.224
124,165.078,0,9.66742
125,95.3945,0,4.9815
0,177.124,0,10.4685
1,89.8369,0,5.60154
2,154.931,0,9.36537
3,99.1467,0,5.1105
4,174.298,0,10.3566
5,90.5819,0,5.73408
6,153.66,0,9.11204
7,99.7504,0,5.4975
8,163.025,0,10.0381
9,94.0258,0,6.3535
10,141.546,0,8.76625
11,104.942,0,8.02271
12,114.674,0,7.14229
13,127.75,0,6.76858
14,133.747,0,8.57767
15,107.173,0,6.34079
16,142.161,0,9.01929
17,103.614,0,6.07375
18,146.777,0,9.10975
19,101.843,0,5.15
20,172.69,0,10.3383
21,90.896,0,4.96629
22,173.836,0,10.2196
23,91.4669,0,4.70087
24,184.869,0,10.6982
25,88.3234,0,5.14583
26,169.125,0,9.796
27,93.4227,0,4.93117
28,177.604,0,10.2729
29,91.2122,0,5.62321
30,151.879,0,9.264
31,99.5988,0,5.04087
32,175.7,0,10.421
33,90.6445,0,6.24942
34,142.78,0,8.96663
35,102.963,0,5.71063
36,156.972,0,9.69233
37,97.1623,0,6.92637
38,130.032,0,8.27175
39,111.551,0,8.06417
40,114.075,0,7.17388
41,127.502,0,7.17721
42,126.517,0,7.81704
43,115.076,0,6.35675
44,142.007,0,9.06717
45,102.963,0,6.13487
46,142.625,0,8.70625
47,104.858,0,5.62679
48,159.455,0,9.92537
49,94.3643,0,5.80354
50,149.968,0,8.98529
51,101.606,0,5.43325
52,164.87,0,10.0843
53,93.556,0,5.931
54,149.115,0,9.17513
55,101.058,0,5.77508
56,155.853,0,9.68721
57,97.0185,0,7.31196
58,123.188,0,7.71692
59,119.048,0,7.00138
60,130.161,0,8.55621
61,108.683,0,6.527
62,137.105,0,8.56238
63,107.967,0,5.94162
64,152.056,37.5335,9.48713
65,98.8477,36.3636,5.95058
66,148.776,100,9.0665
67,101.843,37.5,5.49058
68,163.431,0,10.14
69,92.893,0,5.67308
70,153.121,0,9.29937
71,99.4476,0,5.28562
72,166.971,0,10.0893
73,93.4227,0,5.69304
74,154.566,0,9.526
75,97.3789,0,5.22708
76,167.826,0,10.1286
77,93.0248,0,10.0438
78,91.5947,0,7.17208
79,17.8645,0,15.3046
80,61.392,0,9.61987
81,96.6608,0,12.1766
82,77.6493,0,9.25275
83,99.5232,0,7.949
84,115.279,0,7.06838
85,128.376,0,7.35254
86,122.842,0,7.90583
87,114.875,0,5.62108
88,158.109,0,9.98125
89,93.1571,0,7.05742
90,125.428,0,7.64696
91,119.048,0,5.36117
92,163.635,0,9.95063
93,94.0933,0,6.39671
94,138.262,0,8.48888
95,107.524,0,5.61925
96,157.538,0,9.80175
97,95.7429,0,8.27275
98,109.868,0,6.65687
99,135.126,0,5.75958
100,154.749,0,9.68433
101,96.5895,0,7.50612
102,116.508,0,7.06567
103,126.762,0,7.62679
104,118.403,0,7.62925
105,118.296,0,22.1194
106,42.0777,0,23.3723
107,40.392,0,8.70888
108,102.48,0,23.9673
109,40.0098,0,7.808
110,116.612,0,7.40083
111,124.004,0,7.14679
112,125.91,0,7.871
113,115.788,0,5.57196
114,160.039,0,9.82842
115,94.9109,0,6.76733
116,130.941,0,8.105
117,112.315,0,5.7595
118,155.115,0,9.71562
119,96.0938,0,7.27987
120,121.588,0,7.51042
121,121.475,0,5.86137
122,152.409,0,9.62508
123,97.2344,0,6.897
124,127.254,0,7.92392
125,115.788,0,6.31787
0,142.47,0,9.05712
1,102.4,0,6.32363
2,138.554,0,8.5335
3,106.736,0,5.24554
4,168.041,0,10.1691
5,92.3042,0,5.75462
6,147.438,0,8.98358
7,102.48,0,4.93667
8,174.996,0,10.3569
9,90.3945,0,5.69362
10,151.005,0,9.17467
11,100.285,0,4.94567
12,177.604,0,10.4276
13,89.5301,0,5.6505
14,152.587,0,9.18613
15,100.285,0,5.08729
16,172.918,0,10.304
17,90.2078,0,7.14362
18,123.77,0,7.59675
19,117.765,0,6.7215
20,132.396,0,8.45696
21,107.701,0,7.01892
22,125.668,0,7.71325
23,118.832,0,6.38958
24,140.635,0,8.83158
25,104.44,0,6.31263
26,140.635,0,8.73983
27,104.357,0,5.54
28,159.649,0,9.67638
29,96.0938,0,6.23325
30,143.719,0,9.06738
31,101.922,0,5.22637
32,166.971,0,9.93133
33,93.9584,0,5.79633
34,153.121,0,9.446
35,98.1813,0,4.992
36,174.763,0,10.1035
37,92.893,0,6.253
38,143.719,0,8.98425
39,102.4,0,6.04113
40,147.438,0,9.143
41,101.606,0,7.29538
42,124.121,0,7.82296
43,115.584,0,6.64567
44,135.545,38.3721,8.50338
45,108.414,0,7.06158
46,128,57.1429,8.17929
47,112.027,16.6667,5.77062
48,153.121,12.5,9.37425
49,98.7732,16.6667,6.50004
50,136.108,62.5,8.47062
51,107.878,37.5,5.22675
52,166.124,0,10.1064
53,92.565,0,4.48375
54,161.419,0,9.608
55,96.4474,0,4.99896
56,173.376,0,10.1729
57,91.9804,0,5.92462
58,148.104,0,9.24988
59,100.361,0,7.12879
60,16.9607,0,6.78412
61,131.203,0,5.62388
62,156.972,0,9.7105
63,96.2349,0,6.06446
64,141.241,0,8.66208
65,103.861,0,5.75396
66,153.121,0,9.42254
67,99.0718,0,6.78496
68,132.53,0,8.23887
69,110.89,0,5.8465
70,154.931,0,9.60712
71,97.3789,0,5.64433
72,153.121,0,9.43046
73,98.1813,0,4.73688
74,179.305,0,10.4801
75,90.0838,0,5.38546
76,163.025,0,9.79088
77,94.9797,0,4.83425
78,183.061,0,10.5921
79,89.104,0,5.7115
80,156.224,0,9.51412
81,97.4513,0,4.90296
82,178.816,0,10.596
83,89.104,0,5.32912
84,162.419,0,9.65908
85,96.0938,0,5.82617
86,149.626,0,9.46963
87,98.1813,0,7.34146
88,117.765,0,6.94129
89,127.875,0,6.978
90,129.903,0,8.49817
91,109.318,0,6.66388
92,132.933,0,8.36158
93,110.516,0,6.34233
94,143.092,0,9.18229
95,101.685,0,5.96125
96,146.613,0,8.84079
97,104.025,0,5.26067
98,170.003,0,10.4727
99,90.022,0,5.15821
100,167.397,0,9.7575
101,95.3251,0,4.90654
102,179.305,0,10.559
103,89.5301,0,5.25221
104,166.335,0,9.83192
105,94.9797,0,5.04987
106,176.172,0,10.6041
107,89.1646,0,6.07275
108,142.78,0,8.98987
109,103.206,0,6.2955
110,143.405,0,8.89262
111,104.774,0,6.38546
112,138.262,0,8.544
113,108.235,0,7.85292
114,117.133,0,7.46525
115,122.612,0,6.27683
116,139.885,0,8.81342
117,105.026,0,5.76213
118,156.038,0,9.89262
119,94.9109,0,5.72425
120,154.749,0,9.29638
121,100.131,0,5.54042
122,162.017,0,9.98417
123,94.1609,0,5.65608
124,152.232,0,9.26071
125,99.297,0,5.0625
0,173.836,0,10.338
1,91.0222,0,5.25442
2,165.286,0,9.746
3,95.2558,0,5.2505
4,169.563,0,10.2379
5,91.9158,0,5.73287
6,154.021,0,9.33779
7,99.9024,0,5.46525
8,164.251,0,10.1455
9,92.7615,0,6.2575
10,139.736,0,8.57712
11,107.967,0,6.21387
12,145.96,0,9.35392
13,100.055,0,7.79788
14,116.508,0,7.00212
15,129.135,0,5.89638
16,152.232,0,9.80787
17,95.9531,0,5.58087
18,157.161,0,9.51488
19,98.1078,0,4.9435
20,178.572,0,10.5702
21,89.2861,0,5.64158
22,156.972,0,9.46204
23,98.6988,0,5.11812
24,173.605,0,10.4535
25,90.3322,0,5.34233
26,160.627,0,9.51229
27,97.3066,0,4.81142
28,182.044,0,10.8115
29,87.4396,0,5.21088
30,167.611,0,9.724
31,95.3945,0,5.27071
32,169.563,0,10.3349
33,91.1488,30.0401,5.52533
34,159.455,83.3333,9.52588
35,98.3286,20,5.36775
36,166.124,0,10.2757
37,91.7871,0,6.3715
38,137.825,0,8.47567
39,109.409,0,7.90163
40,116.508,0,7.49158
41,122.383,0,6.34492
42,140.184,0,8.82012
43,105.194,0,5.19175
44,171.336,0,10.319
45,91.4031,0,9.4805
46,97.5238,0,5.42246
47,130.161,0,7.22954
48,16.9519,0,9.58429
49,96.6608,0,12.0299
50,78.6747,0,7.08988
51,125.91,0,7.6285
52,118.403,0,5.82946
53,153.84,0,9.93542
54,94.5685,0,7.14217
55,126.274,0,7.70104
56,118.832,0,5.70458
57,156.972,0,9.98746
58,93.8911,0,6.784
59,128.754,0,18.3707
60,52.3033,0,7.82275
61,116.405,0,13.469
62,69.9797,0,8.88183
63,100.592,0,22.8865
64,42.3222,0,11.5574
65,80.7591,0,6.69025
66,134.433,0,12.4784
67,74.9411,0,6.54325
68,136.676,0,30.8745
69,31.5532,0,44.7756
70,21.8855,0,21.5366
71,44.2362,0,8.63525
72,105.026,0,8.296
73,105.618,0,5.89883
74,148.608,0,6.95662
75,130.42,0,8.64067
76,106.217,0,6.0755
77,142.007,0,8.67342
78,106.736,0,5.59858
79,159.455,0,9.87067
80,94.5004,0,5.13413
81,166.546,0,9.82162
82,94.7052,0,5.66329
83,155.483,0,9.51842
84,96.5184,0,5.36137
85,160.431,0,9.44242
86,97.6692,0,5.40233
87,164.045,0,10.0959
88,92.7615,0,5.99075
89,145.636,0,8.86875
90,104.357,0,6.4055
91,141.089,0,9.1005
92,102.081,0,6.59917
93,134.571,0,8.33221
94,111.172,0,7.28412
95,125.789,0,8.33158
96,111.361,0,6.84367
97,130.42,0,8.11937
98,113.877,0,6.22321
99,144.991,0,9.42658
100,99.2218,0,5.69362
101,152.765,0,9.11754
102,102.161,0,5.65646
103,159.649,0,10.0212
104,93.8239,0,4.30979
105,172.01,0,9.9725
106,93.8239,0,4.52146
107,192.188,0,11.0379
108,85.5561,0,5.18158
109,168.473,0,9.742
110,95.1866,0,5.34121
111,166.335,0,10.1831
112,92.3693,0,5.38342
113,163.84,0,9.65238
114,96.7321,0,5.49208
115,161.022,0,10.1091
116,93.1571,0,5.88892
117,148.271,0,8.97517
118,103.369,0,8.11687
119,113.581,0,7.3
120,124.949,0,6.08138
121,145.798,0,8.95537
122,103.943,0,5.91804
123,151.704,0,8.63667
124,97.0185,0,5.78575
125,153.301,0,9.34229
0,99.8264,0,5.55554
1,162.017,0,10.0929
2,93.2897,0,5.27346
3,163.228,0,9.55817
4,97.5238,0,5.98475
5,150.657,0,9.53537
6,98.1078,0,5.29712
7,165.495,39.719,9.76379
8,95.3251,11.1111,5.20604
9,170.667,0,10.405
10,90.6445,0,5.30992
11,165.495,0,12.3045
12,76.74,0,6.17208
13,140.635,0,6.198
14,144.035,0,5.94671
15,144.991,0,8.99804
16,102.641,0,6.12275
17,145.96,0,9.24496
18,100.285,0,11.3291
19,81.7667,0,9.30138
20,99.1467,0,7.18521
21,16.9387,0,13.1334
22,71.3123,0,7.57487
23,118.51,0,11.9867
24,78.2519,0,6.33583
25,141.089,0,9.03725
26,102.882,0,6.25513
27,140.786,0,8.61033
28,107.524,0,6.80438
29,132.933,0,8.66787
30,106.39,0,6.68008
31,121.814,0,7.54871
32,121.701,0,6.33063
33,143.248,0,9.26038
34,101.058,0,5.85138
35,151.704,0,9.24046
36,101.058,0,6.13925
37,146.942,0,9.43075
38,99.1467,0,6.09921
39,144.671,0,8.80496
40,105.194,0,6.0365
41,149.626,0,9.61325
42,97.1623,0,5.5135
43,156.597,0,9.46596
44,98.6245,0,5.84475
45,151.879,0,9.68287
46,96.0234,0,5.90662
47,146.613,0,8.79992
48,103.943,0,6.45242
49,136.533,0,8.68675
50,106.823,0,5.83388
51,149.285,0,9.00183
52,102.802,0,5.58963
53,159.844,0,9.94608
54,94.6368,0,5.28721
55,165.286,0,9.74521
56,96.0938,0,6.31633
57,144.035,0,9.2565
58,100.98,0,6.161
59,145.313,0,8.96204
60,103.943,0,8.20929
61,112.605,0,7.26175
62,125.668,0,5.9595
63,149.115,0,9.12008
64,102.24,0,5.76258
65,155.853,0,9.92337
66,94.7052,0,5.42125
67,158.3,0,9.3455
68,99.5988,0,5.74279
69,156.597,0,9.89425
70,95.1176,0,5.18075
71,168.473,0,9.90929
72,94.5685,0,5.4085
73,165.286,0,10.0942
74,93.3561,0,5.17071
75,168.907,0,9.96212
76,94.0258,0,5.60792
77,160.235,0,10.0977
78,92.893,0,5.39362
79,160.235,0,9.384
80,99.4476,0,5.51788
81,162.62,0,10.0503
82,93.6229,0,5.30375
83,165.078,0,9.8365
84,95.1866,0,6.69063
85,136.249,0,8.84342
86,105.789,0,8.40175
87,109.318,0,6.57317
88,137.536,0,6.82258
89,134.158,0,8.82871
90,105.703,0,5.39867
91,162.62,0,9.695
92,96.8035,0,5.7455
93,156.224,0,9.936
94,94.8423,0,5.25417
95,162.218,0,9.57508
96,97.3789,0,5.62621
97,160.235,0,9.90267
98,94.7737,0,5.09208
99,171.56,0,10.0244
100,93.556,0,5.451
101,163.635,0,9.97038
102,93.6898,0,5.20021
103,168.041,0,9.86675
104,95.0486,0,5.57654
105,161.22,0,10.1841
106,92.4344,0,5.51762
107,158.683,0,9.42521
108,99.2218,0,5.485
109,162.822,0,10.0412
110,93.7568,0,6.51563
111,137.392,0,8.49496
112,109.318,0,9.02337
113,103.288,0,6.39979
114,140.034,0,6.87375
115,131.335,0,8.3305
116,111.361,0,6.0975
117,148.776,0,9.54213
118,98.4763,0,5.25004
119,164.045,36.5947,9.65221
120,96.5184,0,5.41596
121,163.84,0,10.1089
122,93.1571,0,5.50658
123,154.384,0,9.293
124,98.997,0,5.75313
125,156.597,0,9.67946
0,96.0234,0,5.13487
1,168.907,0,9.81583
2,94.4323,0,5.69571
3,156.785,0,9.76175
4,95.9531,0,8.92233
5,103.044,0,7.3125
6,16.5725,0,12.0542
7,76.249,0,9.09313
8,101.922,0,6.40292
9,141.089,0,6.05596
10,148.104,0,8.93612
11,103.614,0,5.71187
12,156.972,0,9.86088
13,95.1176,0,5.24054
14,166.335,0,9.72788
15,96.1643,0,5.64792
16,159.261,0,9.99217
17,94.0258,0,5.83212
18,148.271,0,9.05842
19,101.843,0,5.90425
20,152.056,0,9.66738
21,96.9467,0,5.54612
22,157.161,0,9.1195
23,100.825,0,5.82058
24,154.202,0,9.79542
25,96.0234,0,6.16496
26,144.991,0,9.01713
27,102.963,0,8.73392
28,102.641,0,6.33
29,142.315,0,6.49212
30,136.391,0,8.52763
31,108.414,0,6.32192
32,140.484,0,8.91275
33,103.696,0,9.34875
34,79.776,0,14.4113
35,58.0221,0,17.0358
36,53.3464,0,7.1205
37,123.653,0,9.1565
38,98.997,0,7.44025
39,120.36,0,7.25258
40,126.031,0,5.79954
41,156.038,0,10.1344
42,92.8272,0,5.97621
43,146.449,0,8.89675
44,104.607,0,6.40825
45,141.699,0,9.10983
46,101.922,0,6.51412
47,137.392,0,8.37983
48,109.96,0,6.16862
49,146.942,0,9.45012
50,99.2218,0,5.83675
51,150.831,0,9.241
52,100.825,0,5.98308
53,150.484,0,9.65508
54,96.7321,0,5.82858
55,150.831,0,9.0045
56,103.451,0,5.54362
57,162.218,0,10.0525
58,93.7568,0,5.14454
59,168.69,0,9.983
60,94.0258,0,5.426
61,164.045,0,10.0517
62,93.4893,0,5.118
63,171.336,0,10.1096
64,93.0909,0,5.48242
65,163.431,0,10.0164
66,94.2286,0,5.223
67,167.826,0,9.93863
68,94.3643,0,5.53862
69,162.62,0,10.143
70,92.7615,0,5.71425
71,153.301,0,9.19429
72,101.449,0,5.6115
73,160.431,0,9.92521
74,94.9109,0,6.07137
75,147.107,0,9.06687
76,102.721,0,9.16162
77,101.37,0,6.1555
78,145.96,0,6.77571
79,133.339,0,8.44754
80,109.318,0,5.6885
81,157.918,0,10.0129
82,94.1609,0,5.60492
83,156.597,0,9.30729
84,100.361,0,5.31779
85,166.335,0,10.242
86,92.0449,0,5.02588
87,173.605,0,10.1234
88,92.8272,0,5.4485
89,164.457,0,10.0639
90,93.4227,0,5.0375
91,173.147,0,10.1265
92,92.8272,0,5.18358
93,171.785,0,10.3587
94,91.0855,0,5.11096
95,171.112,0,10.0435
96,93.3561,0,5.52313
97,162.419,0,10.0386
98,93.556,0,5.65258
99,154.384,0,9.2675
100,100.747,0,8.42333
101,109.684,0,6.88863
102,131.863,0,6.32583
103,142.161,36.8821,8.919
104,104.108,16.6667,6.10029
105,148.439,42.8571,9.50138
106,98.6988,28.5714,5.4325
107,162.419,71.4286,9.7105
108,96.4474,28.5714,5.73975
109,156.038,0,9.86162
110,95.1866,50,5.69746
111,153.84,40,9.25146
112,100.747,0,6.014
113,150.657,0,9.43163
114,98.6988,0,7.98475
115,114.774,0,7.15375
116,128.25,0,6.12333
117,22.276,0,10.0191
118,92.3042,0,10.0829
119,91.9804,0,7.15975
120,127.254,0,8.58029
121,108.414,0,6.07529
122,144.035,0,8.77625
123,105.363,0,5.87017
124,151.879,0,9.58642
125,97.6692,0,5.48737
0,159.068,0,9.48612
1,97.9611,0,7.22879
2,122.727,0,8.0795
3,112.219,0,6.09225
4,143.248,0,8.373
5,107.967,0,5.35725
6,163.025,0,10.1206
7,92.2393,0,5.69938
8,151.179,0,9.01483
9,102.963,0,5.61333
10,158.875,0,9.84188
11,95.2558,0,5.34062
12,164.045,0,9.79675
13,95.5335,0,5.66692
14,156.038,0,9.83037
15,95.2558,0,6.46437
16,133.611,0,8.25442
17,109.592,0,8.20063
18,109.96,0,11.4993
19,80.6597,0,11.0249
20,85.0013,0,7.28687
21,122.612,0,7.94787
22,115.686,0,6.05025
23,143.877,0,8.69258
24,106.303,0,5.56233
25,160.235,0,9.95617
26,94.0933,0,5.14662
27,169.344,0,9.98475
28,93.7568,0,5.95408
29,151.353,0,9.55258
30,98.1078,0,5.14375
31,171.112,0,9.99575
32,93.6229,0,6.83671
33,133.339,0,8.67687
34,106.736,0,6.71788
35,130.941,0,8.06833
36,113.976,0,5.0315
37,175.465,0,10.4333
38,89.6525,0,5.94825
39,148.271,0,9.05225
40,102.48,0,5.63608
41,157.538,0,9.70833
42,96.1643,0,6.26062
43,141.853,0,8.75267
44,106.045,0,6.21071
45,145.313,0,9.34742
46,99.8264,0,6.80438
47,130.941,0,8.19267
48,111.646,0,6.25375
49,142.78,0,9.15962
50,101.058,0,5.823
51,149.455,0,8.89633
52,103.778,0,5.95983
53,149.797,0,9.48725
54,97.9611,0,5.16758
55,167.397,0,9.833
56,95.2558,0,6.18617
57,144.671,0,9.1285
58,101.37,0,5.29167
59,164.87,0,9.81446
60,94.8423,0,5.79187
61,154.749,0,9.709
62,96.2349,0,6.01608
63,145.152,0,8.86596
64,104.025,0,6.93975
65,128.881,0,8.34046
66,110.052,0,6.16437
67,142.47,0,8.67362
68,106.91,0,7.07883
69,128.754,0,8.37487
70,110.33,0,5.81871
71,151.704,0,9.24275
72,100.67,0,5.77217
73,155.115,0,9.6945
74,96.2349,0,5.11696
75,170.003,0,9.94583
76,93.8911,0,5.56337
77,158.3,0,9.93308
78,94.2964,0,5.35996
79,158.109,0,9.43362
80,98.997,0,5.42908
81,162.419,0,9.97383
82,93.7568,0,5.09696
83,170.667,0,9.87046
84,94.1609,0,5.58413
85,159.844,0,9.79342
86,94.7737,0,5.043
87,171.112,0,9.98988
88,93.8239,0,5.77746
89,154.384,0,9.76262
90,95.3945,0,5.841
91,148.439,0,8.90187
92,104.191,41.3333,6.14563
93,146.123,25,9.33583
94,99.8264,50,8.88696
95,103.696,16.6667,5.91838
96,150.657,33.3333,7.6065
97,120.915,71.4286,8.09375
98,112.993,22.2222,5.8435
99,151.528,0,9.239
100,100.747,0,5.95196
101,148.945,0,9.33362
102,99.4476,0,5.55258
103,155.667,0,9.39612
104,99.1467,0,4.96263
105,21.9037,0,9.81054
106,94.7737,0,9.544
107,97.2344,0,8.101
108,113.091,0,7.18888
109,124.949,0,6.06554
110,145.798,0,9.09892
111,102.002,0,6.35854
112,141.241,0,9.14625
113,101.606,0,6.00296
114,145.152,0,8.82713
115,104.942,0,5.96621
116,150.484,0,9.50683
117,97.888,0,5.13683
118,168.257,0,9.78992
119,95.2558,0,5.54504
120,160.627,0,9.96179
121,93.6229,0,5.02787
122,171.56,0,9.95588
123,94.0933,0,5.46725
124,162.218,0,9.99362
125,93.556,0,5.04588
0,170.223,0,9.91562
1,94.3643,0,5.45779
2,162.419,0,10.0763
3,92.565,0,5.33458
4,161.419,0,9.50817
5,96.7321,0,5.48413
6,157.918,0,12.543
7,75.156,0,6.5855
8,121.139,0,10.1041
9,85.5561,0,13.213
10,69.9424,0,6.32317
11,64.8871,0,13.1254
12,71.0033,0,8.30275
13,110.237,0,23.4929
14,41.413,0,15.8773
15,60.0147,0,8.99362
16,102.48,0,6.20162
17,143.562,0,5.93142
18,148.945,0,9.15658
19,101.292,0,6.36175
20,141.546,0,9.08621
21,102.32,0,5.51979
22,159.068,0,9.97775
23,93.6229,0,5.11238
24,154.931,0,9.2575
25,100.438,0,5.39162
26,144.671,0,8.77888
27,105.789,0,6.64858
28,136.108,0,8.82817
29,105.363,0,6.18025
30,144.035,0,8.83021
31,104.774,0,7.71496
32,119.373,0,7.788
